,country,year,"Population, total",GDP per capita (current US$),"Inflation, consumer prices (annual %)"
1620,SVK,1962,4238188.0,,
1621,SVK,1961,4191667.0,,
1622,SVK,1960,4068095.0,,
1623,SVK,2024,,,2.75760909424272
1624,NOR,2023,5519594.0,87925.0944188399,5.51784987104659
1625,NOR,2022,5457127.0,108798.451165901,5.76412317852272
1626,NOR,2021,5408320.0,93072.8925119571,3.48388055266678
1627,NOR,2020,5379475.0,68340.0181033702,1.28658490708005
1628,NOR,2019,5347896.0,76430.5889473338,2.16773003305402
1629,NOR,2018,5311916.0,82792.8427113304,2.76483134528788
1630,NOR,2017,5276968.0,76131.8384032764,1.87510059552554
1631,NOR,2016,5234519.0,70867.3609970749,3.54999999999998
1632,NOR,2015,5188607.0,74809.9658049898,2.17113665389527
1633,NOR,2014,5137232.0,97666.6951838749,2.04170286707211
1634,NOR,2013,5079623.0,103553.840134417,2.12048620353112
1635,NOR,2012,5018573.0,102175.919298374,0.696864111498362
1636,NOR,2011,4953088.0,101221.813476644,1.28495158809152
1637,NOR,2010,4889252.0,88163.2085931423,2.41890639481001
1638,NOR,2009,4828726.0,80347.5700665184,2.19738586853574
1639,NOR,2008,4768212.0,97503.5407803783,3.75393081761005
1640,NOR,2007,4709153.0,85502.2677087731,0.712589073634201
1641,NOR,2006,4660677.0,74434.4996835671,2.32934980757544
1642,NOR,2005,4623291.0,67047.1704558264,1.53213367609254
1643,NOR,2004,4591910.0,57768.6980958462,0.45449850222084
1644,NOR,2003,4564855.0,50250.3298214345,2.48782553461783
1645,NOR,2002,4538159.0,43170.557174499,1.28672528415184
1646,NOR,2001,4513751.0,38601.897639231,3.00419703998237
1647,NOR,2000,4490967.0,38178.2368777076,3.08550609131276
1648,NOR,1999,4461913.0,36393.2927471088,2.36596736596734
1649,NOR,1998,4431464.0,34803.4634058738,2.25241329996423
1650,NOR,1997,4405157.0,36629.0309036621,2.56692335900259
1651,NOR,1996,4381336.0,37321.9741993473,1.26253249164502
1652,NOR,1995,4359184.0,34875.7043347536,2.46036778693724
1653,NOR,1994,4336613.0,29315.8092337732,1.37567498071479
1654,NOR,1993,4311991.0,27963.6979095744,2.28826933193057
1655,NOR,1992,4286401.0,30523.9850558974,2.32808504911857
1656,NOR,1991,4261732.0,28596.9330036444,3.43819599109134
1657,NOR,1990,4241473.0,28242.981402822,4.1310334831135
1658,NOR,1989,4226901.0,24281.1304051396,4.54614335505379
1659,NOR,1988,4209488.0,24207.281468963,6.67636598771417
1660,NOR,1987,4186905.0,22505.8622623684,8.71704745166956
1661,NOR,1986,4167354.0,18883.2333523873,7.17649274816357
1662,NOR,1985,4152516.0,15753.5527652129,5.71485463958579
1663,NOR,1984,4140099.0,14989.4857665906,6.21827411167512
1664,NOR,1983,4128432.0,14927.5174766339,8.46524432209222
1665,NOR,1982,4114787.0,15224.8939100982,11.3409961685824
1666,NOR,1981,4099702.0,15512.5067043575,13.6429608127722
1667,NOR,1980,4085620.0,15772.2409073814,10.878661087866
1668,NOR,1979,4072517.0,13046.5372210653,4.50972761206209
1669,NOR,1978,4058671.0,11462.5945916053,8.1616715433962
1670,NOR,1977,4043205.0,10266.1206718698,9.10383971160298
1671,NOR,1976,4026152.0,8927.20162734477,9.16147276547562
1672,NOR,1975,4007313.0,8204.45151152979,11.6892234816854
1673,NOR,1974,3985258.0,6811.52733653232,9.4117681321189
1674,NOR,1973,3960612.0,5689.5888066967,7.41947283637503
1675,NOR,1972,3933004.0,4413.57569168528,7.25843582961521
1676,NOR,1971,3903039.0,3736.34873749991,6.22386323501293
1677,NOR,1970,3875763.0,3306.21947607769,10.6372065264183
1678,NOR,1969,3847707.0,2894.23998236681,2.96294951075211
1679,NOR,1968,3816486.0,2679.71300438189,3.44829324254207
1680,NOR,1967,3784539.0,2530.66057799458,4.57926975753999
1681,NOR,1966,3753012.0,2332.51059866098,3.250563343053
1682,NOR,1965,3723168.0,2178.77508111808,4.18722443998004
1683,NOR,1964,3694339.0,1950.69324222931,5.86701538751922
1684,NOR,1963,3666537.0,1787.31853394909,2.47161052896497
1685,NOR,1962,3638918.0,1678.26725653992,5.27425952920732
1686,NOR,1961,3609800.0,1570.63804374719,2.15517277670922
1687,NOR,1960,3581239.0,1451.2850779894,0.360492346844622
1688,NOR,2024,,,3.14530134431073
1689,AUT,2023,9131761.0,56033.573792065,7.81413417002832
1690,AUT,2022,9041851.0,52176.6649141178,8.5468699318845
1691,AUT,2021,8955797.0,53648.7190742245,2.7666666666667
1692,AUT,2020,8916864.0,48716.4098900349,1.38191063351862
1693,AUT,2019,8879920.0,49885.9947355204,1.53089564152644
1694,AUT,2018,8840521.0,51194.0749841299,1.9983798142954
1695,AUT,2017,8797566.0,47163.7425775142,2.08126911385587
1696,AUT,2016,8736668.0,45061.4993920192,0.891591752655362
1697,AUT,2015,8642699.0,43915.228020857,0.89656333526032
1698,AUT,2014,8546356.0,51314.9722616322,1.60581182954474
1699,AUT,2013,8479823.0,50305.3545774973,2.00015616900597
1700,AUT,2012,8429991.0,48250.4059142637,2.48567562177015
1701,AUT,2011,8391643.0,51116.8953522042,3.2865791487538
1702,AUT,2010,8363404.0,46611.1393420232,1.81353438995062
1703,AUT,2009,8343323.0,47857.4446635266,0.506308827696515
1704,AUT,2008,8321496.0,51581.3982361071,3.21595033239886
1705,AUT,2007,8295487.0,46622.9622913635,2.16855528800749
1706,AUT,2006,8268641.0,40382.2078298575,1.4415485111902
1707,AUT,2005,8227829.0,38157.37022862,2.29913785639285
1708,AUT,2004,8171966.0,36614.2506533707,2.06120618032862
1709,AUT,2003,8121423.0,32110.1159661425,1.35555370896452
1710,AUT,2002,8081957.0,26334.862215032,1.81035787764127
1711,AUT,2001,8042293.0,24430.495982841,2.65000077279528
1712,AUT,2000,8011566.0,24487.2974685956,2.34486285357282
1713,AUT,1999,7992324.0,27078.7081612201,0.568993765885568
1714,AUT,1998,7976789.0,27212.4642905708,0.922467196680799
1715,AUT,1997,7968041.0,26571.7523626508,1.30597857227693
1716,AUT,1996,7959017.0,29645.9451251491,1.86097115760433
1717,AUT,1995,7948278.0,30207.0674314652,2.24336631500905
1718,AUT,1994,7936118.0,25546.2460525087,2.95340936761079
1719,AUT,1993,7905633.0,23987.2037240657,3.63178524943176
1720,AUT,1992,7840709.0,24782.7118767063,4.02084780038557
1721,AUT,1991,7754891.0,22323.1312492943,3.33742703474788
1722,AUT,1990,7677850.0,21596.068219998,3.26187231878578
1723,AUT,1989,7619567.0,17400.5226619741,2.56834829029372
1724,AUT,1988,7585317.0,17509.7658683817,1.91571684671258
1725,AUT,1987,7574586.0,16328.5613047296,1.4019527178397
1726,AUT,1986,7569794.0,13031.8281010744,1.70544456731973
1727,AUT,1985,7564985.0,9136.17092559695,3.18951681805193
1728,AUT,1984,7561434.0,8955.84829191534,5.66318573909351
1729,AUT,1983,7561910.0,9500.05070417494,3.33916453409534
1730,AUT,1982,7574140.0,9373.48820626125,5.43603082512847
1731,AUT,1981,7568710.0,9348.48832395232,6.80304177599257
1732,AUT,1980,7549433.0,10826.9718274995,6.32832536226101
1733,AUT,1979,7549425.0,9755.4044562579,3.7074009635341
1734,AUT,1978,7562305.0,8173.32926347245,3.57431857551221
1735,AUT,1977,7568430.0,6783.95142193665,5.49461568127666
1736,AUT,1976,7565525.0,5656.1451383787,7.31868545106923
1737,AUT,1975,7578903.0,5264.91772004051,8.44525863917974
1738,AUT,1974,7599038.0,4612.61920779656,9.52178819742238
1739,AUT,1973,7586115.0,3875.48305618551,7.53107803827116
1740,AUT,1972,7544201.0,2912.59577111524,6.35514612686787
1741,AUT,1971,7500482.0,2371.65247955003,4.70425813828696
1742,AUT,1970,7467086.0,2050.7051537705,4.37282441582139
1743,AUT,1969,7441055.0,1834.0780781796,3.08040419539532
1744,AUT,1968,7415403.0,1685.66211669148,2.76486447339768
1745,AUT,1967,7376998.0,1577.14147705169,3.97467292898832
1746,AUT,1966,7322066.0,1494.04911382106,2.05482059257987
1747,AUT,1965,7270889.0,1381.07725824421,4.93091637676269
1748,AUT,1964,7223801.0,1275.45715281679,3.86856354936629
1749,AUT,1963,7175811.0,1172.55744626178,2.70876699499833
1750,AUT,1962,7129864.0,1093.01419061569,4.38179863851178
1751,AUT,1961,7086299.0,1036.72820436083,3.54223986727557
1752,AUT,1960,7047539.0,939.914814681174,1.94574935198645
1753,AUT,2024,,,2.93791574279383
1754,LTU,2023,2871585.0,27786.0057829276,9.11731962390475
1755,LTU,2022,2831639.0,25085.784063499,19.7050461518394
1756,LTU,2021,2800839.0,23934.728489916,4.68354420903453
1757,LTU,2020,2794885.0,20541.824988603,1.19989444983569
1758,LTU,2019,2794137.0,19727.7607453736,2.33450937988027
1759,LTU,2018,2801543.0,19368.5391045353,2.69792779208394
1760,LTU,2017,2828403.0,16884.7100319318,3.72288862303707
1761,LTU,2016,2868231.0,14981.6208126311,0.905525075460342
1762,LTU,2015,2904910.0,14300.2553666736,-0.884097405500596
1763,LTU,2014,2932367.0,16473.5678231709,0.103758009433708
1764,LTU,2013,2957689.0,15655.3513307327,1.04747937065344
1765,LTU,2012,2987773.0,14294.7178607152,3.08998277055417
1766,LTU,2011,3028115.0,14261.8433787325,4.13027562645085
1767,LTU,2010,3097282.0,11829.122609457,1.31921362055463
1768,LTU,2009,3162916.0,11854.3711053096,4.45304456518535
1769,LTU,2008,3198231.0,14955.5345462921,10.9258856241655
1770,LTU,2007,3231294.0,12295.1212779366,5.73717382799842
1771,LTU,2006,3269909.0,9210.10118229413,3.73912004060664
1772,LTU,2005,3322528.0,7857.03148786492,2.65848484065262
1773,LTU,2004,3377075.0,6734.57487061946,1.16410252104671
1774,LTU,2003,3415213.0,5507.47434187652,-1.13430854990247
1775,LTU,2002,3443067.0,4148.13091485015,0.281506610345575
1776,LTU,2001,3470818.0,3532.52787363242,1.36712030817819
1777,LTU,2000,3499536.0,3300.63634928559,0.981615478857598
1778,LTU,1999,3524238.0,3127.51176667183,0.727550626557424
1779,LTU,1998,3549331.0,3180.64498555255,5.06755385841968
1780,LTU,1997,3575137.0,2844.16286797492,8.88104848465892
1781,LTU,1996,3601613.0,2340.67545970008,24.62519538645
1782,LTU,1995,3629102.0,2182.69156931505,39.6476290328289
1783,LTU,1994,3657144.0,,72.2546816164428
1784,LTU,1993,3682613.0,,410.451858561316
1785,LTU,1992,3700114.0,,1020.62056524354
1786,LTU,1991,3704134.0,,
1787,LTU,1990,3697838.0,,
1788,LTU,1989,3684255.0,,
1789,LTU,1988,3655049.0,,
1790,LTU,1987,3616367.0,,
1791,LTU,1986,3578914.0,,
1792,LTU,1985,3544543.0,,
1793,LTU,1984,3514205.0,,
1794,LTU,1983,3485192.0,,
1795,LTU,1982,3457179.0,,
1796,LTU,1981,3432947.0,,
1797,LTU,1980,3413202.0,,
1798,LTU,1979,3397842.0,,
1799,LTU,1978,3379514.0,,
1800,LTU,1977,3355036.0,,
1801,LTU,1976,3328664.0,,
1802,LTU,1975,3301652.0,,
1803,LTU,1974,3273894.0,,
1804,LTU,1973,3244438.0,,
1805,LTU,1972,3213622.0,,
1806,LTU,1971,3179041.0,,
1807,LTU,1970,3139689.0,,
1808,LTU,1969,3107321.0,,
1809,LTU,1968,3078850.0,,
1810,LTU,1967,3044400.0,,
1811,LTU,1966,3008050.0,,
1812,LTU,1965,2971450.0,,
1813,LTU,1964,2935200.0,,
1814,LTU,1963,2898950.0,,
1815,LTU,1962,2863350.0,,
1816,LTU,1961,2823550.0,,
1817,LTU,1960,2778550.0,,
1818,LTU,2024,,,0.715735835228723
1819,NLD,2023,17877117.0,64572.0059558854,3.83839354342808
1820,NLD,2022,17700982.0,59123.318556487,10.0012078753473
1821,NLD,2021,17533044.0,60141.9880911492,2.67572008805385
1822,NLD,2020,17441500.0,53467.9277413737,1.27246037789161
1823,NLD,2019,17344874.0,53554.9007491475,2.63369910249601
1824,NLD,2018,17231624.0,53955.0770024266,1.7034979474447
1825,NLD,2017,17131296.0,49513.6817346384,1.38145871407206
1826,NLD,2016,17030314.0,46808.5291492503,0.316666666666743
1827,NLD,2015,16939923.0,45793.8135434697,0.600248147278776
1828,NLD,2014,16865008.0,53457.2234864322,0.976035079699679
1829,NLD,2013,16804432.0,52602.2860520766,2.50689852657885
1830,NLD,2012,16754962.0,50473.9442002689,2.45554765291604
1831,NLD,2011,16693074.0,54701.7728030611,2.34107017751373
1832,NLD,2010,16615394.0,51305.7338533973,1.27530569556683
1833,NLD,2009,16530388.0,53172.0261581418,1.1897768702155
1834,NLD,2008,16445593.0,58246.7026905874,2.48650198289454
1835,NLD,2007,16381696.0,52100.7996285947,1.61385859802103
1836,NLD,2006,16346101.0,45123.5432406426,1.10150106517702
1837,NLD,2005,16319868.0,42165.396168388,1.68813017869623
1838,NLD,2004,16281779.0,40611.3414353091,1.2636473918318
1839,NLD,2003,16225302.0,35896.7504630706,2.09199838997655
1840,NLD,2002,16148929.0,29446.5330872868,3.28753104712771
1841,NLD,2001,16046180.0,26955.7128032278,4.15584127195613
1842,NLD,2000,15925513.0,26225.1697734149,2.36052233801948
1843,NLD,1999,15812088.0,28318.7466538357,2.15717918055059
1844,NLD,1998,15707209.0,27924.281808994,1.95913632274251
1845,NLD,1997,15610650.0,26744.9601318097,2.10924562739483
1846,NLD,1996,15530498.0,29063.6236532536,1.94936713166008
1847,NLD,1995,15459006.0,29301.1940492376,1.92322003453525
1848,NLD,1994,15382838.0,24682.5866742863,2.80152463293178
1849,NLD,1993,15290368.0,23156.4404444568,2.58418448671799
1850,NLD,1992,15184166.0,23939.2173482108,3.18358181761551
1851,NLD,1991,15069798.0,21764.2144987258,3.15820041477122
1852,NLD,1990,14951510.0,21322.1944802703,2.45409184818341
1853,NLD,1989,14848907.0,17423.2961585523,1.08215810253299
1854,NLD,1988,14760094.0,17770.6162376388,0.737950688332319
1855,NLD,1987,14665037.0,16734.1514052316,-0.691210481411519
1856,NLD,1986,14572278.0,13804.1360603265,0.0833467771085387
1857,NLD,1985,14491632.0,9940.73843593795,2.2585844298862
1858,NLD,1984,14424211.0,9991.84377655651,3.30164075759304
1859,NLD,1983,14367070.0,10696.0774958682,2.74084033162258
1860,NLD,1982,14312690.0,11088.9543150885,5.91109658468384
1861,NLD,1981,14247208.0,11537.4026865092,6.73892655204782
1862,NLD,1980,14149800.0,13812.1600098191,6.51345545521797
1863,NLD,1979,14038270.0,12817.3790153401,4.19929990168348
1864,NLD,1978,13941700.0,11195.8424872959,4.11201196269291
1865,NLD,1977,13856185.0,9180.29918461772,6.39929487406097
1866,NLD,1976,13774037.0,7937.35246713998,8.83065158603156
1867,NLD,1975,13666335.0,7346.3047476862,10.2174757948241
1868,NLD,1974,13545056.0,6450.45770236493,9.59142267268508
1869,NLD,1973,13439322.0,5353.44265154981,8.02220995878936
1870,NLD,1972,13328593.0,4110.49164551948,7.80279219256605
1871,NLD,1971,13194497.0,3383.58715579996,7.47767867671161
1872,NLD,1970,13038526.0,2931.38078026525,3.66893088808655
1873,NLD,1969,12877984.0,2646.84581766825,7.42179005501285
1874,NLD,1968,12729721.0,2364.3594192663,3.72079328019141
1875,NLD,1967,12598201.0,2154.57969743046,3.45533218314714
1876,NLD,1966,12456251.0,1986.2702443166,5.76214023622459
1877,NLD,1965,12294732.0,1848.09801532427,3.90803782779622
1878,NLD,1964,12127120.0,1668.33086114697,5.8237682581744
1879,NLD,1963,11965966.0,1436.88726083934,3.24364737396401
1880,NLD,1962,11805689.0,1342.36827187015,2.4311226441781
1881,NLD,1961,11638712.0,1254.42028262131,1.30763936682731
1882,NLD,1960,11486631.0,1156.38597727767,2.32394366197218
1883,NLD,2024,,,3.34754304219953
1884,CZE,2023,10864042.0,31591.1770732969,10.6612601372426
1885,CZE,2022,10672118.0,28282.2236715857,15.1001651468371
1886,CZE,2021,10505772.0,27696.4619527544,3.83984491500146
1887,CZE,2020,10697858.0,23472.8915454417,3.16129528497801
1888,CZE,2019,10671870.0,24062.7190013343,2.8478759591805
1889,CZE,2018,10629928.0,23705.9329811299,2.14949494949493
1890,CZE,2017,10594438.0,20913.197632212,2.4505339846014
1891,CZE,2016,10566332.0,18753.9686718096,0.683504209385703
1892,CZE,2015,10546059.0,17931.5987670768,0.309364548494975
1893,CZE,2014,10525347.0,20038.4163180257,0.343988589646794
1894,CZE,2013,10514272.0,20260.4954999375,1.4382978723404
1895,CZE,2012,10510785.0,20014.0354015165,3.28762306610411
1896,CZE,2011,10496088.0,22049.1080788682,1.9172191363555
1897,CZE,2010,10474410.0,20160.4355077059,1.47272727272722
1898,CZE,2009,10443936.0,19817.4215836554,1.01937735329232
1899,CZE,2008,10384603.0,22774.7045076205,6.35866380152373
1900,CZE,2007,10298828.0,18452.6532812196,2.85312437211175
1901,CZE,2006,10238905.0,15259.0788162004,2.53399258343635
1902,CZE,2005,10211216.0,13442.4916284309,1.8570978910922
1903,CZE,2004,10197101.0,11782.5546676117,2.76010781671157
1904,CZE,2003,10193998.0,9852.45677945801,0.118739205526791
1905,CZE,2002,10196916.0,8101.26018588111,1.90298097019032
1906,CZE,2001,10216605.0,6669.07494847497,4.66267556988253
1907,CZE,2000,10255063.0,6062.92152842793,3.77538829151734
1908,CZE,1999,10283860.0,6377.6211077224,2.13544844417331
1909,CZE,1998,10294373.0,6526.59635780951,10.6983655274889
1910,CZE,1997,10304131.0,6069.38762357837,8.59615666715563
1911,CZE,1996,10315241.0,6573.19643136362,8.75877472878111
1912,CZE,1995,10327253.0,5865.29460556726,8.99052361478445
1913,CZE,1994,10333587.0,4663.28665345469,10.039429835143
1914,CZE,1993,10329855.0,3984.1463439879,20.8130295438428
1915,CZE,1992,10319123.0,3396.70972430469,11.086500072223
1916,CZE,1991,10308578.0,2917.08655474323,
1917,CZE,1990,10333355.0,3969.36733543794,
1918,CZE,1989,10361068.0,,
1919,CZE,1988,10355276.0,,
1920,CZE,1987,10347318.0,,
1921,CZE,1986,10342227.0,,
1922,CZE,1985,10337118.0,,
1923,CZE,1984,10330213.0,,
1924,CZE,1983,10323856.0,,
1925,CZE,1982,10314826.0,,
1926,CZE,1981,10300591.0,,
1927,CZE,1980,10304193.0,,
1928,CZE,1979,10292341.0,,
1929,CZE,1978,10242098.0,,
1930,CZE,1977,10186755.0,,
1931,CZE,1976,10125939.0,,
1932,CZE,1975,10058620.0,,
1933,CZE,1974,9988459.0,,
1934,CZE,1973,9922266.0,,
1935,CZE,1972,9867632.0,,
1936,CZE,1971,9826815.0,,
1937,CZE,1970,9858071.0,,
1938,CZE,1969,9896580.0,,
1939,CZE,1968,9876346.0,,
1940,CZE,1967,9852899.0,,
1941,CZE,1966,9821040.0,,
1942,CZE,1965,9779358.0,,
1943,CZE,1964,9727804.0,,
1944,CZE,1963,9670685.0,,
1945,CZE,1962,9624660.0,,
1946,CZE,1961,9586651.0,,
1947,CZE,1960,9602006.0,,
1948,CZE,2024,,,2.43531202435314
1949,ITA,2023,58993475.0,39003.3160954123,5.62219442195901
1950,ITA,2022,59013667.0,35635.7442204098,8.20128991161718
1951,ITA,2021,59133173.0,36852.5425414951,1.87378325762481
1952,ITA,2020,59438851.0,32091.4866621366,-0.13770757391651
1953,ITA,2019,59729081.0,33812.788724868,0.611246943765304
1954,ITA,2018,60421760.0,34746.3441392416,1.13748763600391
1955,ITA,2017,60536709.0,32554.14668453,1.22653316645812
1956,ITA,2016,60627498.0,31126.3246947273,-0.09401665691575
1957,ITA,2015,60730582.0,30387.1293187854,0.0387903996579733
1958,ITA,2014,60789140.0,35750.7197500382,0.241047429826756
1959,ITA,2013,60233948.0,35747.707952689,1.21999342274306
1960,ITA,2012,59539717.0,35235.7989058242,3.04136333226775
1961,ITA,2011,59379449.0,38851.3881339353,2.78063272879323
1962,ITA,2010,59277417.0,36184.7118698678,1.52551602118248
1963,ITA,2009,59095365.0,37388.4537139699,0.774768131387381
1964,ITA,2008,58826731.0,41095.4063415012,3.34783258401022
1965,ITA,2007,58438310.0,38031.9709472716,1.82974112202403
1966,ITA,2006,58143979.0,33684.7200358552,2.09084391012754
1967,ITA,2005,57969484.0,32171.793374715,1.9852929852798
1968,ITA,2004,57685327.0,31425.8208728669,2.20673661423657
1969,ITA,2003,57313203.0,27618.9417740066,2.6725555277285
1970,ITA,2002,57059007.0,22463.5222129968,2.46532319171165
1971,ITA,2001,56974100.0,20571.4787737914,2.78516542713554
1972,ITA,2000,56942108.0,20190.0035636084,2.53768532095002
1973,ITA,1999,56916317.0,22049.9990620261,1.66345995007714
1974,ITA,1998,56906744.0,22365.1837644545,1.95508557719381
1975,ITA,1997,56890372.0,21883.9872666651,2.04310779750136
1976,ITA,1996,56860281.0,23122.9337219116,4.0069766898104
1977,ITA,1995,56844303.0,20712.1798690324,5.23542258044301
1978,ITA,1994,56843400.0,19382.2002150155,4.05184218065716
1979,ITA,1993,56831821.0,18781.9529427137,4.62673468331298
1980,ITA,1992,56797087.0,23297.0460325456,5.2705899859293
1981,ITA,1991,56758521.0,22007.1350964074,6.24999929790291
1982,ITA,1990,56719240.0,20873.7834092719,6.456609061464
1983,ITA,1989,56671781.0,16424.4301587005,6.25983137956977
1984,ITA,1988,56629288.0,15780.9495122174,5.05824747667119
1985,ITA,1987,56601931.0,14267.5368168757,4.74728490389789
1986,ITA,1986,56596155.0,11341.0939892903,5.82354691862017
1987,ITA,1985,56593071.0,8009.10347642127,9.20599144253118
1988,ITA,1984,56576718.0,7757.55374836822,10.7944960076811
1989,ITA,1983,56564074.0,7850.62789042275,14.646576674877
1990,ITA,1982,56543548.0,7573.93967597775,16.4804146202214
1991,ITA,1981,56501675.0,7640.40241250516,17.9692987519672
1992,ITA,1980,56433883.0,8476.41045000836,21.0641682770745
1993,ITA,1979,56317749.0,7006.39699054556,14.7985735661484
1994,ITA,1978,56155143.0,5623.42917622719,12.0940138425074
1995,ITA,1977,55955411.0,4614.21004931651,17.13004878665
1996,ITA,1976,55718260.0,4042.39482463789,16.6141664725788
1997,ITA,1975,55441001.0,4116.45964933054,16.9505025668306
1998,ITA,1974,55110868.0,3629.49182319594,19.1597695854699
1999,ITA,1973,54751406.0,3212.63949627574,10.7986174547602
2000,ITA,1972,54381345.0,2677.29372999774,5.74950393730007
2001,ITA,1971,54073490.0,2310.92376058816,4.79166438333786
2002,ITA,1970,53821850.0,2111.71986404332,4.96831987329335
2003,ITA,1969,53537950.0,1886.45002730465,2.65725273386972
2004,ITA,1968,53235750.0,1718.49646427147,1.27731335390797
2005,ITA,1967,52900500.0,1595.48578129215,3.73333832073822
2006,ITA,1966,52519000.0,1458.94713889011,2.34658893413318
2007,ITA,1965,52112350.0,1357.0106162201,4.51926830743458
2008,ITA,1964,51675350.0,1271.80119301518,5.91232253218587
2009,ITA,1963,51252000.0,1171.3869628098,7.45471822539103
2010,ITA,1962,50879450.0,1030.15800343763,4.69114360740471
2011,ITA,1961,50536350.0,923.08778375214,2.05069731278698
2012,ITA,1960,50199700.0,836.905850281885,2.3501614137705
2013,ITA,2024,,,0.982373023061417
2014,PRT,2023,10578174.0,27331.2094945255,4.31128191898672
2015,PRT,2022,10434332.0,24620.519556875,7.83269124233323
2016,PRT,2021,10361831.0,24711.4510062111,1.26565719069044
2017,PRT,2020,10297081.0,22299.4044062173,-0.0124383299575305
2018,PRT,2019,10286263.0,23343.3628970034,0.338178410046034
2019,PRT,2018,10283822.0,23541.1401075289,0.993715683468326
2020,PRT,2017,10300300.0,21442.3842768879,1.36861411643472
2021,PRT,2016,10325452.0,19980.2808866516,0.607397074641719
2022,PRT,2015,10358076.0,19215.7813014347,0.48793862390472
2023,PRT,2014,10401062.0,22120.6850127107,-0.278153367467428
2024,PRT,2013,10457295.0,21676.4859642714,0.274416666666663
2025,PRT,2012,10514844.0,20593.4274224109,2.77333854051586
2026,PRT,2011,10557560.0,23246.5425416481,3.65301100430724
2027,PRT,2010,10573100.0,22551.935098809,1.40257289895369
2028,PRT,2009,10568247.0,23151.2154130712,-0.835530021504157
2029,PRT,2008,10558177.0,24949.0413566739,2.58850657657959
2030,PRT,2007,10542964.0,22811.0564844365,2.45396528138743
2031,PRT,2006,10522288.0,19839.4540499032,3.1076654587105
2032,PRT,2005,10503330.0,18780.12751241,2.27716394887834
2033,PRT,2004,10483861.0,18064.1580932987,2.36536204097302
2034,PRT,2003,10458821.0,15797.7821340276,3.21899090682895
2035,PRT,2002,10419631.0,12936.6928204482,3.60034658290914
2036,PRT,2001,10362722.0,11734.7649743954,4.36990330551793
2037,PRT,2000,10289898.0,11526.3720667968,2.85303039287157
2038,PRT,1999,10217828.0,12475.2917701476,2.34009490312169
2039,PRT,1998,10160196.0,12199.206385024,2.5727522590913
2040,PRT,1997,10108977.0,11575.5071124358,2.33686298314116
2041,PRT,1996,10063945.0,12185.0914010629,3.06897732509789
2042,PRT,1995,10026176.0,11781.3618502221,4.22281614099486
2043,PRT,1994,9991525.0,9977.31990905771,5.42044019241626
2044,PRT,1993,9964675.0,9534.6563637308,6.78377994665407
2045,PRT,1992,9952494.0,10810.5665079626,9.55926033177508
2046,PRT,1991,9960235.0,8958.9853330247,11.8494841773675
2047,PRT,1990,9983218.0,7884.61798756332,13.6305705693074
2048,PRT,1989,10005000.0,6056.38102771889,12.6863036456149
2049,PRT,1988,10019610.0,5623.69699982123,10.1016321152266
2050,PRT,1987,10030031.0,4803.86609546941,9.63483186245753
2051,PRT,1986,10032734.0,3861.9484333688,12.3313334897219
2052,PRT,1985,10023613.0,2705.19300197317,19.4614100078696
2053,PRT,1984,9996232.0,2522.74747620658,28.3846388897103
2054,PRT,1983,9957865.0,2735.49106580047,24.0027623802917
2055,PRT,1982,9911771.0,3079.94956634271,21.6792837277095
2056,PRT,1981,9851362.0,3245.97521367748,19.0404107466915
2057,PRT,1980,9766312.0,3368.36666940279,15.8674803836094
2058,PRT,1979,9661265.0,2755.6246177008,21.8992248062015
2059,PRT,1978,9558250.0,2457.31321644599,21.0387723599382
2060,PRT,1977,9455675.0,2267.37100319478,31.0167490988807
2061,PRT,1976,9355810.0,2173.28393425975,21.1419048031955
2062,PRT,1975,9093470.0,2127.6375072593,15.2716857518483
2063,PRT,1974,8754365.0,2000.41824574682,25.0827778589527
2064,PRT,1973,8633100.0,1747.98904060266,12.9746085239333
2065,PRT,1972,8630430.0,1302.2662677393,10.6633559759477
2066,PRT,1971,8643756.0,1064.53771257341,11.9468983654056
2067,PRT,1970,8680431.0,934.082156096117,6.38014449001673
2068,PRT,1969,8757705.0,832.130682107245,8.7827710555412
2069,PRT,1968,8836650.0,751.947085624465,6.08136171148615
2070,PRT,1967,8874520.0,676.386669887118,5.52647600753092
2071,PRT,1966,8930990.0,601.289222261876,5.03926721858183
2072,PRT,1965,8998595.0,544.71961987576,3.42492777745566
2073,PRT,1964,9035365.0,490.207385856289,3.44489848222768
2074,PRT,1963,9030355.0,452.280291618213,2.02158272759789
2075,PRT,1962,8993985.0,426.49433629823,2.66206417934763
2076,PRT,1961,8929316.0,400.223162057827,1.54899696989872
2077,PRT,1960,8857716.0,376.976430250874,3.046592778327
2078,PRT,2024,,,2.41613187791884
2079,ESP,2023,48347910.0,33509.0127982139,3.53236133492433
2080,ESP,2022,47759127.0,30287.3657583614,8.39057634118627
2081,ESP,2021,47415794.0,30817.6828559001,3.0931351197642
2082,ESP,2020,47365655.0,27230.3599933583,-0.322753017299739
2083,ESP,2019,47134837.0,29776.2011500384,0.699518994458739
2084,ESP,2018,46797754.0,30592.1264795541,1.6749813686379
2085,ESP,2017,46593236.0,28367.9392609439,1.95607633363963
2086,ESP,2016,46484062.0,26740.6851818829,-0.202598000426452
2087,ESP,2015,46444832.0,25969.8383138327,-0.500365709903242
2088,ESP,2014,46480882.0,29694.8874886229,-0.151114837527235
2089,ESP,2013,46620045.0,29218.9105170888,1.40858109183019
